0.87204,0.83684,0.79204,0.74148,0.68874,0.63615,0.58544,0.53777,0.49389,0.45433,0.41946,0.38959,0.36502,0.34602,0.33274,0.32508,0.32268,0.32487,0.33067,0.33877,0.34762,0.35551,0.36064,0.36137,0.35642,0.34523,0.32821,0.30681,0.28329,0.26026,0.2405,0.22703,0.22342,0.23379,0.26176,0.30814
0.83684,0.79204,0.74148,0.68874,0.63615,0.58544,0.53777,0.49389,0.45433,0.41946,0.38959,0.36502,0.34602,0.33274,0.32508,0.32268,0.32487,0.33067,0.33877,0.34762,0.35551,0.36064,0.36137,0.35642,0.34523,0.32821,0.30681,0.28329,0.26026,0.2405,0.22703,0.22342,0.23379,0.26176,0.30814,0.36881
0.79204,0.74148,0.68874,0.63615,0.58544,0.53777,0.49389,0.45433,0.41946,0.38959,0.36502,0.34602,0.33274,0.32508,0.32268,0.32487,0.33067,0.33877,0.34762,0.35551,0.36064,0.36137,0.35642,0.34523,0.32821,0.30681,0.28329,0.26026,0.2405,0.22703,0.22342,0.23379,0.26176,0.30814,0.36881,0.43589
0.74148,0.68874,0.63615,0.58544,0.53777,0.49389,0.45433,0.41946,0.38959,0.36502,0.34602,0.33274,0.32508,0.32268,0.32487,0.33067,0.33877,0.34762,0.35551,0.36064,0.36137,0.35642,0.34523,0.32821,0.30681,0.28329,0.26026,0.2405,0.22703,0.22342,0.23379,0.26176,0.30814,0.36881,0.43589,0.50145
0.68874,0.63615,0.58544,0.53777,0.49389,0.45433,0.41946,0.38959,0.36502,0.34602,0.33274,0.32508,0.32268,0.32487,0.33067,0.33877,0.34762,0.35551,0.36064,0.36137,0.35642,0.34523,0.32821,0.30681,0.28329,0.26026,0.2405,0.22703,0.22342,0.23379,0.26176,0.30814,0.36881,0.43589,0.50145,0.56021
0.63615,0.58544,0.53777,0.49389,0.45433,0.41946,0.38959,0.36502,0.34602,0.33274,0.32508,0.32268,0.32487,0.33067,0.33877,0.34762,0.35551,0.36064,0.36137,0.35642,0.34523,0.32821,0.30681,0.28329,0.26026,0.2405,0.22703,0.22342,0.23379,0.26176,0.30814,0.36881,0.43589,0.50145,0.56021,0.60978
0.58544,0.53777,0.49389,0.45433,0.41946,0.38959,0.36502,0.34602,0.33274,0.32508,0.32268,0.32487,0.33067,0.33877,0.34762,0.35551,0.36064,0.36137,0.35642,0.34523,0.32821,0.30681,0.28329,0.26026,0.2405,0.22703,0.22342,0.23379,0.26176,0.30814,0.36881,0.43589,0.50145,0.56021,0.60978,0.64983
0.53777,0.49389,0.45433,0.41946,0.38959,0.36502,0.34602,0.33274,0.32508,0.32268,0.32487,0.33067,0.33877,0.34762,0.35551,0.36064,0.36137,0.35642,0.34523,0.32821,0.30681,0.28329,0.26026,0.2405,0.22703,0.22342,0.23379,0.26176,0.30814,0.36881,0.43589,0.50145,0.56021,0.60978,0.64983,0.68116
0.49389,0.45433,0.41946,0.38959,0.36502,0.34602,0.33274,0.32508,0.32268,0.32487,0.33067,0.33877,0.34762,0.35551,0.36064,0.36137,0.35642,0.34523,0.32821,0.30681,0.28329,0.26026,0.2405,0.22703,0.22342,0.23379,0.26176,0.30814,0.36881,0.43589,0.50145,0.56021,0.60978,0.64983,0.68116,0.70511
0.45433,0.41946,0.38959,0.36502,0.34602,0.33274,0.32508,0.32268,0.32487,0.33067,0.33877,0.34762,0.35551,0.36064,0.36137,0.35642,0.34523,0.32821,0.30681,0.28329,0.26026,0.2405,0.22703,0.22342,0.23379,0.26176,0.30814,0.36881,0.43589,0.50145,0.56021,0.60978,0.64983,0.68116,0.70511,0.72316
0.41946,0.38959,0.36502,0.34602,0.33274,0.32508,0.32268,0.32487,0.33067,0.33877,0.34762,0.35551,0.36064,0.36137,0.35642,0.34523,0.32821,0.30681,0.28329,0.26026,0.2405,0.22703,0.22342,0.23379,0.26176,0.30814,0.36881,0.43589,0.50145,0.56021,0.60978,0.64983,0.68116,0.70511,0.72316,0.73699
0.38959,0.36502,0.34602,0.33274,0.32508,0.32268,0.32487,0.33067,0.33877,0.34762,0.35551,0.36064,0.36137,0.35642,0.34523,0.32821,0.30681,0.28329,0.26026,0.2405,0.22703,0.22342,0.23379,0.26176,0.30814,0.36881,0.43589,0.50145,0.56021,0.60978,0.64983,0.68116,0.70511,0.72316,0.73699,0.74804
0.36502,0.34602,0.33274,0.32508,0.32268,0.32487,0.33067,0.33877,0.34762,0.35551,0.36064,0.36137,0.35642,0.34523,0.32821,0.30681,0.28329,0.26026,0.2405,0.22703,0.22342,0.23379,0.26176,0.30814,0.36881,0.43589,0.50145,0.56021,0.60978,0.64983,0.68116,0.70511,0.72316,0.73699,0.74804,0.75746
0.34602,0.33274,0.32508,0.32268,0.32487,0.33067,0.33877,0.34762,0.35551,0.36064,0.36137,0.35642,0.34523,0.32821,0.30681,0.28329,0.26026,0.2405,0.22703,0.22342,0.23379,0.26176,0.30814,0.36881,0.43589,0.50145,0.56021,0.60978,0.64983,0.68116,0.70511,0.72316,0.73699,0.74804,0.75746,0.76635
0.33274,0.32508,0.32268,0.32487,0.33067,0.33877,0.34762,0.35551,0.36064,0.36137,0.35642,0.34523,0.32821,0.30681,0.28329,0.26026,0.2405,0.22703,0.22342,0.23379,0.26176,0.30814,0.36881,0.43589,0.50145,0.56021,0.60978,0.64983,0.68116,0.70511,0.72316,0.73699,0.74804,0.75746,0.76635,0.77542
0.32508,0.32268,0.32487,0.33067,0.33877,0.34762,0.35551,0.36064,0.36137,0.35642,0.34523,0.32821,0.30681,0.28329,0.26026,0.2405,0.22703,0.22342,0.23379,0.26176,0.30814,0.36881,0.43589,0.50145,0.56021,0.60978,0.64983,0.68116,0.70511,0.72316,0.73699,0.74804,0.75746,0.76635,0.77542,0.78521
0.32268,0.32487,0.33067,0.33877,0.34762,0.35551,0.36064,0.36137,0.35642,0.34523,0.32821,0.30681,0.28329,0.26026,0.2405,0.22703,0.22342,0.23379,0.26176,0.30814,0.36881,0.43589,0.50145,0.56021,0.60978,0.64983,0.68116,0.70511,0.72316,0.73699,0.74804,0.75746,0.76635,0.77542,0.78521,0.79554
0.32487,0.33067,0.33877,0.34762,0.35551,0.36064,0.36137,0.35642,0.34523,0.32821,0.30681,0.28329,0.26026,0.2405,0.22703,0.22342,0.23379,0.26176,0.30814,0.36881,0.43589,0.50145,0.56021,0.60978,0.64983,0.68116,0.70511,0.72316,0.73699,0.74804,0.75746,0.76635,0.77542,0.78521,0.79554,0.80631
0.33067,0.33877,0.34762,0.35551,0.36064,0.36137,0.35642,0.34523,0.32821,0.30681,0.28329,0.26026,0.2405,0.22703,0.22342,0.23379,0.26176,0.30814,0.36881,0.43589,0.50145,0.56021,0.60978,0.64983,0.68116,0.70511,0.72316,0.73699,0.74804,0.75746,0.76635,0.77542,0.78521,0.79554,0.80631,0.817
0.33877,0.34762,0.35551,0.36064,0.36137,0.35642,0.34523,0.32821,0.30681,0.28329,0.26026,0.2405,0.22703,0.22342,0.23379,0.26176,0.30814,0.36881,0.43589,0.50145,0.56021,0.60978,0.64983,0.68116,0.70511,0.72316,0.73699,0.74804,0.75746,0.76635,0.77542,0.78521,0.79554,0.80631,0.817,0.8267
0.34762,0.35551,0.36064,0.36137,0.35642,0.34523,0.32821,0.30681,0.28329,0.26026,0.2405,0.22703,0.22342,0.23379,0.26176,0.30814,0.36881,0.43589,0.50145,0.56021,0.60978,0.64983,0.68116,0.70511,0.72316,0.73699,0.74804,0.75746,0.76635,0.77542,0.78521,0.79554,0.80631,0.817,0.8267,0.83451
0.35551,0.36064,0.36137,0.35642,0.34523,0.32821,0.30681,0.28329,0.26026,0.2405,0.22703,0.22342,0.23379,0.26176,0.30814,0.36881,0.43589,0.50145,0.56021,0.60978,0.64983,0.68116,0.70511,0.72316,0.73699,0.74804,0.75746,0.76635,0.77542,0.78521,0.79554,0.80631,0.817,0.8267,0.83451,0.83954
0.36064,0.36137,0.35642,0.34523,0.32821,0.30681,0.28329,0.26026,0.2405,0.22703,0.22342,0.23379,0.26176,0.30814,0.36881,0.43589,0.50145,0.56021,0.60978,0.64983,0.68116,0.70511,0.72316,0.73699,0.74804,0.75746,0.76635,0.77542,0.78521,0.79554,0.80631,0.817,0.8267,0.83451,0.83954,0.84088
0.36137,0.35642,0.34523,0.32821,0.30681,0.28329,0.26026,0.2405,0.22703,0.22342,0.23379,0.26176,0.30814,0.36881,0.43589,0.50145,0.56021,0.60978,0.64983,0.68116,0.70511,0.72316,0.73699,0.74804,0.75746,0.76635,0.77542,0.78521,0.79554,0.80631,0.817,0.8267,0.83451,0.83954,0.84088,0.83801
0.35642,0.34523,0.32821,0.30681,0.28329,0.26026,0.2405,0.22703,0.22342,0.23379,0.26176,0.30814,0.36881,0.43589,0.50145,0.56021,0.60978,0.64983,0.68116,0.70511,0.72316,0.73699,0.74804,0.75746,0.76635,0.77542,0.78521,0.79554,0.80631,0.817,0.8267,0.83451,0.83954,0.84088,0.83801,0.83083
0.34523,0.32821,0.30681,0.28329,0.26026,0.2405,0.22703,0.22342,0.23379,0.26176,0.30814,0.36881,0.43589,0.50145,0.56021,0.60978,0.64983,0.68116,0.70511,0.72316,0.73699,0.74804,0.75746,0.76635,0.77542,0.78521,0.79554,0.80631,0.817,0.8267,0.83451,0.83954,0.84088,0.83801,0.83083,0.81987
0.32821,0.30681,0.28329,0.26026,0.2405,0.22703,0.22342,0.23379,0.26176,0.30814,0.36881,0.43589,0.50145,0.56021,0.60978,0.64983,0.68116,0.70511,0.72316,0.73699,0.74804,0.75746,0.76635,0.77542,0.78521,0.79554,0.80631,0.817,0.8267,0.83451,0.83954,0.84088,0.83801,0.83083,0.81987,0.80604
0.30681,0.28329,0.26026,0.2405,0.22703,0.22342,0.23379,0.26176,0.30814,0.36881,0.43589,0.50145,0.56021,0.60978,0.64983,0.68116,0.70511,0.72316,0.73699,0.74804,0.75746,0.76635,0.77542,0.78521,0.79554,0.80631,0.817,0.8267,0.83451,0.83954,0.84088,0.83801,0.83083,0.81987,0.80604,0.79096
0.28329,0.26026,0.2405,0.22703,0.22342,0.23379,0.26176,0.30814,0.36881,0.43589,0.50145,0.56021,0.60978,0.64983,0.68116,0.70511,0.72316,0.73699,0.74804,0.75746,0.76635,0.77542,0.78521,0.79554,0.80631,0.817,0.8267,0.83451,0.83954,0.84088,0.83801,0.83083,0.81987,0.80604,0.79096,0.77668
0.26026,0.2405,0.22703,0.22342,0.23379,0.26176,0.30814,0.36881,0.43589,0.50145,0.56021,0.60978,0.64983,0.68116,0.70511,0.72316,0.73699,0.74804,0.75746,0.76635,0.77542,0.78521,0.79554,0.80631,0.817,0.8267,0.83451,0.83954,0.84088,0.83801,0.83083,0.81987,0.80604,0.79096,0.77668,0.7659
0.2405,0.22703,0.22342,0.23379,0.26176,0.30814,0.36881,0.43589,0.50145,0.56021,0.60978,0.64983,0.68116,0.70511,0.72316,0.73699,0.74804,0.75746,0.76635,0.77542,0.78521,0.79554,0.80631,0.817,0.8267,0.83451,0.83954,0.84088,0.83801,0.83083,0.81987,0.80604,0.79096,0.77668,0.7659,0.76177
0.22703,0.22342,0.23379,0.26176,0.30814,0.36881,0.43589,0.50145,0.56021,0.60978,0.64983,0.68116,0.70511,0.72316,0.73699,0.74804,0.75746,0.76635,0.77542,0.78521,0.79554,0.80631,0.817,0.8267,0.83451,0.83954,0.84088,0.83801,0.83083,0.81987,0.80604,0.79096,0.77668,0.7659,0.76177,0.76698
0.22342,0.23379,0.26176,0.30814,0.36881,0.43589,0.50145,0.56021,0.60978,0.64983,0.68116,0.70511,0.72316,0.73699,0.74804,0.75746,0.76635,0.77542,0.78521,0.79554,0.80631,0.817,0.8267,0.83451,0.83954,0.84088,0.83801,0.83083,0.81987,0.80604,0.79096,0.77668,0.7659,0.76177,0.76698,0.78306
0.23379,0.26176,0.30814,0.36881,0.43589,0.50145,0.56021,0.60978,0.64983,0.68116,0.70511,0.72316,0.73699,0.74804,0.75746,0.76635,0.77542,0.78521,0.79554,0.80631,0.817,0.8267,0.83451,0.83954,0.84088,0.83801,0.83083,0.81987,0.80604,0.79096,0.77668,0.7659,0.76177,0.76698,0.78306,0.80811
0.26176,0.30814,0.36881,0.43589,0.50145,0.56021,0.60978,0.64983,0.68116,0.70511,0.72316,0.73699,0.74804,0.75746,0.76635,0.77542,0.78521,0.79554,0.80631,0.817,0.8267,0.83451,0.83954,0.84088,0.83801,0.83083,0.81987,0.80604,0.79096,0.77668,0.7659,0.76177,0.76698,0.78306,0.80811,0.83648
0.30814,0.36881,0.43589,0.50145,0.56021,0.60978,0.64983,0.68116,0.70511,0.72316,0.73699,0.74804,0.75746,0.76635,0.77542,0.78521,0.79554,0.80631,0.817,0.8267,0.83451,0.83954,0.84088,0.83801,0.83083,0.81987,0.80604,0.79096,0.77668,0.7659,0.76177,0.76698,0.78306,0.80811,0.83648,0.86037
0.36881,0.43589,0.50145,0.56021,0.60978,0.64983,0.68116,0.70511,0.72316,0.73699,0.74804,0.75746,0.76635,0.77542,0.78521,0.79554,0.80631,0.817,0.8267,0.83451,0.83954,0.84088,0.83801,0.83083,0.81987,0.80604,0.79096,0.77668,0.7659,0.76177,0.76698,0.78306,0.80811,0.83648,0.86037,0.87312
0.43589,0.50145,0.56021,0.60978,0.64983,0.68116,0.70511,0.72316,0.73699,0.74804,0.75746,0.76635,0.77542,0.78521,0.79554,0.80631,0.817,0.8267,0.83451,0.83954,0.84088,0.83801,0.83083,0.81987,0.80604,0.79096,0.77668,0.7659,0.76177,0.76698,0.78306,0.80811,0.83648,0.86037,0.87312,0.87285
0.50145,0.56021,0.60978,0.64983,0.68116,0.70511,0.72316,0.73699,0.74804,0.75746,0.76635,0.77542,0.78521,0.79554,0.80631,0.817,0.8267,0.83451,0.83954,0.84088,0.83801,0.83083,0.81987,0.80604,0.79096,0.77668,0.7659,0.76177,0.76698,0.78306,0.80811,0.83648,0.86037,0.87312,0.87285,0.86109
0.56021,0.60978,0.64983,0.68116,0.70511,0.72316,0.73699,0.74804,0.75746,0.76635,0.77542,0.78521,0.79554,0.80631,0.817,0.8267,0.83451,0.83954,0.84088,0.83801,0.83083,0.81987,0.80604,0.79096,0.77668,0.7659,0.76177,0.76698,0.78306,0.80811,0.83648,0.86037,0.87312,0.87285,0.86109,0.84097
0.60978,0.64983,0.68116,0.70511,0.72316,0.73699,0.74804,0.75746,0.76635,0.77542,0.78521,0.79554,0.80631,0.817,0.8267,0.83451,0.83954,0.84088,0.83801,0.83083,0.81987,0.80604,0.79096,0.77668,0.7659,0.76177,0.76698,0.78306,0.80811,0.83648,0.86037,0.87312,0.87285,0.86109,0.84097,0.81556
0.64983,0.68116,0.70511,0.72316,0.73699,0.74804,0.75746,0.76635,0.77542,0.78521,0.79554,0.80631,0.817,0.8267,0.83451,0.83954,0.84088,0.83801,0.83083,0.81987,0.80604,0.79096,0.77668,0.7659,0.76177,0.76698,0.78306,0.80811,0.83648,0.86037,0.87312,0.87285,0.86109,0.84097,0.81556,0.78719
0.68116,0.70511,0.72316,0.73699,0.74804,0.75746,0.76635,0.77542,0.78521,0.79554,0.80631,0.817,0.8267,0.83451,0.83954,0.84088,0.83801,0.83083,0.81987,0.80604,0.79096,0.77668,0.7659,0.76177,0.76698,0.78306,0.80811,0.83648,0.86037,0.87312,0.87285,0.86109,0.84097,0.81556,0.78719,0.75728
0.70511,0.72316,0.73699,0.74804,0.75746,0.76635,0.77542,0.78521,0.79554,0.80631,0.817,0.8267,0.83451,0.83954,0.84088,0.83801,0.83083,0.81987,0.80604,0.79096,0.77668,0.7659,0.76177,0.76698,0.78306,0.80811,0.83648,0.86037,0.87312,0.87285,0.86109,0.84097,0.81556,0.78719,0.75728,0.72666
0.72316,0.73699,0.74804,0.75746,0.76635,0.77542,0.78521,0.79554,0.80631,0.817,0.8267,0.83451,0.83954,0.84088,0.83801,0.83083,0.81987,0.80604,0.79096,0.77668,0.7659,0.76177,0.76698,0.78306,0.80811,0.83648,0.86037,0.87312,0.87285,0.86109,0.84097,0.81556,0.78719,0.75728,0.72666,0.69586
0.73699,0.74804,0.75746,0.76635,0.77542,0.78521,0.79554,0.80631,0.817,0.8267,0.83451,0.83954,0.84088,0.83801,0.83083,0.81987,0.80604,0.79096,0.77668,0.7659,0.76177,0.76698,0.78306,0.80811,0.83648,0.86037,0.87312,0.87285,0.86109,0.84097,0.81556,0.78719,0.75728,0.72666,0.69586,0.66476
0.74804,0.75746,0.76635,0.77542,0.78521,0.79554,0.80631,0.817,0.8267,0.83451,0.83954,0.84088,0.83801,0.83083,0.81987,0.80604,0.79096,0.77668,0.7659,0.76177,0.76698,0.78306,0.80811,0.83648,0.86037,0.87312,0.87285,0.86109,0.84097,0.81556,0.78719,0.75728,0.72666,0.69586,0.66476,0.63333
0.75746,0.76635,0.77542,0.78521,0.79554,0.80631,0.817,0.8267,0.83451,0.83954,0.84088,0.83801,0.83083,0.81987,0.80604,0.79096,0.77668,0.7659,0.76177,0.76698,0.78306,0.80811,0.83648,0.86037,0.87312,0.87285,0.86109,0.84097,0.81556,0.78719,0.75728,0.72666,0.69586,0.66476,0.63333,0.60152
0.76635,0.77542,0.78521,0.79554,0.80631,0.817,0.8267,0.83451,0.83954,0.84088,0.83801,0.83083,0.81987,0.80604,0.79096,0.77668,0.7659,0.76177,0.76698,0.78306,0.80811,0.83648,0.86037,0.87312,0.87285,0.86109,0.84097,0.81556,0.78719,0.75728,0.72666,0.69586,0.66476,0.63333,0.60152,0.56939
0.77542,0.78521,0.79554,0.80631,0.817,0.8267,0.83451,0.83954,0.84088,0.83801,0.83083,0.81987,0.80604,0.79096,0.77668,0.7659,0.76177,0.76698,0.78306,0.80811,0.83648,0.86037,0.87312,0.87285,0.86109,0.84097,0.81556,0.78719,0.75728,0.72666,0.69586,0.66476,0.63333,0.60152,0.56939,0.53721
0.78521,0.79554,0.80631,0.817,0.8267,0.83451,0.83954,0.84088,0.83801,0.83083,0.81987,0.80604,0.79096,0.77668,0.7659,0.76177,0.76698,0.78306,0.80811,0.83648,0.86037,0.87312,0.87285,0.86109,0.84097,0.81556,0.78719,0.75728,0.72666,0.69586,0.66476,0.63333,0.60152,0.56939,0.53721,0.5054
0.79554,0.80631,0.817,0.8267,0.83451,0.83954,0.84088,0.83801,0.83083,0.81987,0.80604,0.79096,0.77668,0.7659,0.76177,0.76698,0.78306,0.80811,0.83648,0.86037,0.87312,0.87285,0.86109,0.84097,0.81556,0.78719,0.75728,0.72666,0.69586,0.66476,0.63333,0.60152,0.56939,0.53721,0.5054,0.47459
0.80631,0.817,0.8267,0.83451,0.83954,0.84088,0.83801,0.83083,0.81987,0.80604,0.79096,0.77668,0.7659,0.76177,0.76698,0.78306,0.80811,0.83648,0.86037,0.87312,0.87285,0.86109,0.84097,0.81556,0.78719,0.75728,0.72666,0.69586,0.66476,0.63333,0.60152,0.56939,0.53721,0.5054,0.47459,0.44552
0.817,0.8267,0.83451,0.83954,0.84088,0.83801,0.83083,0.81987,0.80604,0.79096,0.77668,0.7659,0.76177,0.76698,0.78306,0.80811,0.83648,0.86037,0.87312,0.87285,0.86109,0.84097,0.81556,0.78719,0.75728,0.72666,0.69586,0.66476,0.63333,0.60152,0.56939,0.53721,0.5054,0.47459,0.44552,0.419
0.8267,0.83451,0.83954,0.84088,0.83801,0.83083,0.81987,0.80604,0.79096,0.77668,0.7659,0.76177,0.76698,0.78306,0.80811,0.83648,0.86037,0.87312,0.87285,0.86109,0.84097,0.81556,0.78719,0.75728,0.72666,0.69586,0.66476,0.63333,0.60152,0.56939,0.53721,0.5054,0.47459,0.44552,0.419,0.3959
0.83451,0.83954,0.84088,0.83801,0.83083,0.81987,0.80604,0.79096,0.77668,0.7659,0.76177,0.76698,0.78306,0.80811,0.83648,0.86037,0.87312,0.87285,0.86109,0.84097,0.81556,0.78719,0.75728,0.72666,0.69586,0.66476,0.63333,0.60152,0.56939,0.53721,0.5054,0.47459,0.44552,0.419,0.3959,0.37706
0.83954,0.84088,0.83801,0.83083,0.81987,0.80604,0.79096,0.77668,0.7659,0.76177,0.76698,0.78306,0.80811,0.83648,0.86037,0.87312,0.87285,0.86109,0.84097,0.81556,0.78719,0.75728,0.72666,0.69586,0.66476,0.63333,0.60152,0.56939,0.53721,0.5054,0.47459,0.44552,0.419,0.3959,0.37706,0.36326
0.84088,0.83801,0.83083,0.81987,0.80604,0.79096,0.77668,0.7659,0.76177,0.76698,0.78306,0.80811,0.83648,0.86037,0.87312,0.87285,0.86109,0.84097,0.81556,0.78719,0.75728,0.72666,0.69586,0.66476,0.63333,0.60152,0.56939,0.53721,0.5054,0.47459,0.44552,0.419,0.3959,0.37706,0.36326,0.35504
0.83801,0.83083,0.81987,0.80604,0.79096,0.77668,0.7659,0.76177,0.76698,0.78306,0.80811,0.83648,0.86037,0.87312,0.87285,0.86109,0.84097,0.81556,0.78719,0.75728,0.72666,0.69586,0.66476,0.63333,0.60152,0.56939,0.53721,0.5054,0.47459,0.44552,0.419,0.3959,0.37706,0.36326,0.35504,0.35259
0.83083,0.81987,0.80604,0.79096,0.77668,0.7659,0.76177,0.76698,0.78306,0.80811,0.83648,0.86037,0.87312,0.87285,0.86109,0.84097,0.81556,0.78719,0.75728,0.72666,0.69586,0.66476,0.63333,0.60152,0.56939,0.53721,0.5054,0.47459,0.44552,0.419,0.3959,0.37706,0.36326,0.35504,0.35259,0.35536
0.81987,0.80604,0.79096,0.77668,0.7659,0.76177,0.76698,0.78306,0.80811,0.83648,0.86037,0.87312,0.87285,0.86109,0.84097,0.81556,0.78719,0.75728,0.72666,0.69586,0.66476,0.63333,0.60152,0.56939,0.53721,0.5054,0.47459,0.44552,0.419,0.3959,0.37706,0.36326,0.35504,0.35259,0.35536,0.3618
0.80604,0.79096,0.77668,0.7659,0.76177,0.76698,0.78306,0.80811,0.83648,0.86037,0.87312,0.87285,0.86109,0.84097,0.81556,0.78719,0.75728,0.72666,0.69586,0.66476,0.63333,0.60152,0.56939,0.53721,0.5054,0.47459,0.44552,0.419,0.3959,0.37706,0.36326,0.35504,0.35259,0.35536,0.3618,0.36916
0.79096,0.77668,0.7659,0.76177,0.76698,0.78306,0.80811,0.83648,0.86037,0.87312,0.87285,0.86109,0.84097,0.81556,0.78719,0.75728,0.72666,0.69586,0.66476,0.63333,0.60152,0.56939,0.53721,0.5054,0.47459,0.44552,0.419,0.3959,0.37706,0.36326,0.35504,0.35259,0.35536,0.3618,0.36916,0.37382
0.77668,0.7659,0.76177,0.76698,0.78306,0.80811,0.83648,0.86037,0.87312,0.87285,0.86109,0.84097,0.81556,0.78719,0.75728,0.72666,0.69586,0.66476,0.63333,0.60152,0.56939,0.53721,0.5054,0.47459,0.44552,0.419,0.3959,0.37706,0.36326,0.35504,0.35259,0.35536,0.3618,0.36916,0.37382,0.37223
0.7659,0.76177,0.76698,0.78306,0.80811,0.83648,0.86037,0.87312,0.87285,0.86109,0.84097,0.81556,0.78719,0.75728,0.72666,0.69586,0.66476,0.63333,0.60152,0.56939,0.53721,0.5054,0.47459,0.44552,0.419,0.3959,0.37706,0.36326,0.35504,0.35259,0.35536,0.3618,0.36916,0.37382,0.37223,0.36249
0.76177,0.76698,0.78306,0.80811,0.83648,0.86037,0.87312,0.87285,0.86109,0.84097,0.81556,0.78719,0.75728,0.72666,0.69586,0.66476,0.63333,0.60152,0.56939,0.53721,0.5054,0.47459,0.44552,0.419,0.3959,0.37706,0.36326,0.35504,0.35259,0.35536,0.3618,0.36916,0.37382,0.37223,0.36249,0.34544
0.76698,0.78306,0.80811,0.83648,0.86037,0.87312,0.87285,0.86109,0.84097,0.81556,0.78719,0.75728,0.72666,0.69586,0.66476,0.63333,0.60152,0.56939,0.53721,0.5054,0.47459,0.44552,0.419,0.3959,0.37706,0.36326,0.35504,0.35259,0.35536,0.3618,0.36916,0.37382,0.37223,0.36249,0.34544,0.32411
0.78306,0.80811,0.83648,0.86037,0.87312,0.87285,0.86109,0.84097,0.81556,0.78719,0.75728,0.72666,0.69586,0.66476,0.63333,0.60152,0.56939,0.53721,0.5054,0.47459,0.44552,0.419,0.3959,0.37706,0.36326,0.35504,0.35259,0.35536,0.3618,0.36916,0.37382,0.37223,0.36249,0.34544,0.32411,0.30202
